genome	domain	phylum	class	order	family	genus	species	completeness	contamination	mag_size
EHA04674_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	92.73	0.94	2029200
EHA04653_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__	66.89	3.59	1635608
EHA04653_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJPXI01	s__	95.93	0.04	1861623
EHA02255_bin.22	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__DSM-6294	g__	s__	99.02	0.07	2633564
EHA04657_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__RGIG6307	s__	51.99	7.56	1606760
EHA04654_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	51.46	3.27	1412527
EHA01666_bin.11	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Alloprevotella	s__	98.65	0.374	2276711
EHA04675_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__RGIG1681	s__	89.85	0.23	2069215
EHA04656_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	65.76	3.56	1386934
EHA04671_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	96.6	1.47	1692254
EHA04658_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	100	0.47	1992911
EHA01709_bin.33	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__	58.58	0	1350896
EHA04660_bin.23	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CAG-95	s__	81.27	0.06	2437590
EHA04650_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Acetatifactor	s__	98.84	0.3	2598345
EHA04646_bin.12	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__SIG200	s__	92.49	0.31	1216045
EHA01709_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__	97.79	2.097	2025288
EHA01709_bin.43	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__	91.66	3.183	1597129
EHA01907_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__	51.29	5.23	864250
EHA04643_bin.22	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Stercorousia	s__	57.03	1.72	1148718
EHA04643_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	61.57	7.28	646848
EHA01918_bin.18	d__Bacteria	p__Bacillota	c__Bacilli	o__Haloplasmatales	f__Turicibacteraceae	g__Turicibacter	s__Turicibacter sanguinis	100	1.12	3032782
EHA01885_bin.19	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A sp900555845	79.95	1.34	1260988
EHA01908_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Lawsonibacter	s__Lawsonibacter sp900754605	83.11	2.12	1599196
EHA01893_bin.4	d__Bacteria	p__Bacillota_B	c__Peptococcia	o__Peptococcales	f__Peptococcaceae	g__UMGS1590	s__UMGS1590 sp900553245	53.74	2.5	1477074
EHA01924_bin.36	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__Peptacetobacter hiranonis	56.45	8.25	1938380
EHA04649_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__	99.75	1.64	1809652
EHA02082_bin.9	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__NHYM01	s__	85.56	0.49	1408035
EHA04767_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	95.87	1.83	3420133
EHA04673_bin.27	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__RUG14156	g__Galligastranaerophilus_A	s__	57.81	1.42	1103200
EHA02089_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	56.05	8.87	1333686
EHA01925_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella sp900539715	92.87	0.95	2315331
EHA04671_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	80.54	2.65	1355905
EHA01709_bin.38	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__	s__	98.86	1.796	1335209
EHA04672_bin.1	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__RUG14156	g__Galligastranaerophilus_A	s__	51.02	2.61	1018005
EHA02034_bin.1	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Vagococcaceae	g__Vagococcus_D	s__Vagococcus_D coleopterorum	76.88	4.17	1409311
EHA04669_bin.42	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	52.53	7.17	1607043
EHA04657_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Onthoplasma	s__	98.3	1.85	1102829
EHA02079_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UMGS1883	f__UMGS1883	g__JAJQCX01	s__	83.57	5.56	2000254
EHA04643_bin.26	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__	51.37	5.78	3097994
EHA04641_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_C	s__	91.65	0.13	1389695
EHA04642_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	88.53	0.91	2707771
EHA01897_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Hungatella_A	s__	96.8	0.72	3145333
EHA04656_bin.3	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomethylophilaceae	g__UBA71	s__	97.04	0.04	2115695
EHA02079_bin.46	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__RUG11198	s__	75.66	4.47	1106886
EHA01918_bin.16	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus lutetiensis	99.98	0.06	1926862
EHA02091_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__Coproplasma sp021205485	55.57	0.37	1058015
EHA04665_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	92.57	1.14	1765729
EHA01666_bin.26	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__	87.61	0.136	1181433
EHA01877_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__Peptacetobacter hiranonis	63.42	9.97	1216445
EHA01874_bin.19	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__Fusobacterium_B sp900541465	78.07	2.67	1038842
EHA02084_bin.25	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__	89.15	0.16	2576879
EHA01920_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A sp900541345	52.17	1.14	1321020
EHA01928_bin.1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales_A	f__Succinivibrionaceae	g__Anaerobiospirillum	s__Anaerobiospirillum succiniciproducens	74.84	3.92	2046001
EHA04661_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	99.23	1.31	2664929
EHA02095_bin.28	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UMGS1766	s__	59.13	2.59	1107273
EHA01873_bin.15	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__	70.23	1.95	2028691
EHA01914_bin.8	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_B	s__	99.32	0.79	1780462
EHA01878_bin.29	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__	69.79	4.05	2101892
EHA01886_bin.18	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Faecalimonas	s__Faecalimonas sp900550235	92.99	3.54	2586719
EHA02255_bin.3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Luteimonas_D	s__	75.72	4.64	2035495
EHA04635_bin.24	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__RUG11788	s__	93.68	4.89	1573460
EHA04639_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	66.65	0.19	1067402
EHA02035_bin.4	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Listeriaceae	g__Brochothrix	s__Brochothrix thermosphacta	99.79	0.13	2430600
EHA01598_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Peptoniphilaceae	g__Anaerosphaera	s__	99.3	0.699	1686113
EHA04669_bin.39	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__	64.6	6.77	1688100
EHA01898_bin.14	d__Bacteria	p__Bacillota	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmoidaceae	g__Mycoplasmoides	s__	61.11	2.56	525771
EHA04642_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	83.39	1.68	1563184
EHA02084_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Choladousia	s__	70.21	3.24	2493736
EHA01900_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__Butyricicoccus pullicaecorum_C	99.2	0.01	2125398
EHA04648_bin.15	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Avigastranaerophilus	s__	89.55	0.61	1932678
EHA01895_bin.26	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_A	s__	52.8	5.91	1214201
EHA02098_bin.30	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	65.1	6.24	1232382
EHA04636_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	92.24	1.26	872291
EHA04647_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	96.55	0.97	2135908
EHA04639_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA1081	s__UBA1081 sp021200555	97.06	5.19	2193947
EHA02079_bin.27	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__	84.89	0.03	2010638
EHA04635_bin.29	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__SIG200	s__	55.63	9.8	890215
EHA02018_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CHH4-2	s__	70.73	4.38	3573158
EHA02273_bin.3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__	99.17	6.36	4756876
EHA04654_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	84.38	1.81	1870516
EHA04636_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	92.53	1.82	2126301
EHA01895_bin.6	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Mailhella	s__	76.15	2.52	1635634
EHA04670_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	97.42	6.85	1758210
EHA01917_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Fournierella	s__	76.62	5.81	1583119
EHA02082_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	70.43	3	1319601
EHA01904_bin.12	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__Fusobacterium_B sp900541465	98.85	0.09	1644693
EHA04637_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__Scatovivens	s__	55.36	7.07	1170260
EHA04656_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__	84.31	3.31	2055729
EHA01709_bin.70	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Tissierellales	f__Peptoniphilaceae	g__	s__	57.67	0.696	1089468
EHA01914_bin.4	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Coprobacillaceae	g__MGBC140090	s__	95.54	1.02	2108706
EHA04667_bin.1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__	99.44	0.07	2112337
EHA04636_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	95.85	1.38	1563889
EHA01907_bin.8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__	99.55	1.06	3010714
EHA04669_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UMGS1883	f__UMGS1883	g__JAJQCX01	s__	75.23	3.86	1551736
EHA01890_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	89.59	2.22	1605582
EHA01878_bin.12	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__Fusobacterium_B sp019416865	92.1	1.66	1778958
EHA04652_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJPXI01	s__	66.98	7.76	1352564
EHA04678_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UBA1381	f__UBA1381	g__	s__	59.66	0.32	1427976
EHA04678_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	96.25	1.83	3266273
EHA04646_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	92.47	1.28	1466868
EHA04667_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	86.27	1.4	1644507
EHA04643_bin.18	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Acetatifactor	s__	100	0	3625338
EHA02078_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	64.85	0.2	1324231
EHA04634_bin.6	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__SIG200	s__	93.55	0.69	1235823
EHA04646_bin.21	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__UBA7173	s__UBA7173 sp900545955	78.76	2.31	1943858
EHA02093_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	73.16	0.56	1554361
EHA01886_bin.1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales_A	f__Succinivibrionaceae	g__Anaerobiospirillum	s__Anaerobiospirillum succiniciproducens	93.41	0.3	3711761
EHA01889_bin.7	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_A	g__Sutterella	s__Sutterella wadsworthensis_A	61.99	6.78	1590635
EHA02079_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	90.8	1.82	2202800
EHA04666_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	98.08	3.12	4303701
EHA04674_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	85.41	1.83	1890040
EHA02084_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__RGIG7114	s__RGIG7114 sp020860205	54.3	0.15	851631
EHA04672_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	54.53	0.51	1304483
EHA04676_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	97.94	0.3	1892880
EHA04666_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__	67.16	9.91	1893134
EHA02082_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	84.44	2.32	2009649
EHA02082_bin.21	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__	54.73	7.81	2330154
EHA04651_bin.5	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Phascolarctobacterium_A	s__	100	0.24	1546295
EHA04657_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Acetatifactor	s__	63.54	1.68	2256499
EHA02269_bin.24	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Dietzia	s__Dietzia timorensis	82.64	2.32	2739715
EHA02089_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	90.16	3.76	1914026
EHA02258_bin.20	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus shinii	53.38	8.93	2272782
EHA01872_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__Merdicola	s__	54.37	8.44	1949759
EHA02255_bin.31	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__JAMLIO01	g__JAMLIO01	s__	96.59	1.32	2405418
EHA04642_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__CAG-274	g__JAJQCI01	s__	90.17	4.23	2161566
EHA02075_bin.43	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ventrimonas	s__Ventrimonas sp021202925	65.44	6.41	1538680
EHA02096_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__VSOB01	s__	96.35	0.15	2733214
EHA01890_bin.55	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__	59.7	8.88	1461755
EHA01899_bin.29	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A sp900555845	53.34	4.65	904772
EHA04652_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-273	s__	91.7	2.98	1078267
EHA01598_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Filifactoraceae	g__	s__	52.5	0	1062340
EHA02078_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__RGIG1681	s__	60.75	5.47	570067
EHA01915_bin.18	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__	64.31	2.71	1725066
EHA01882_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ventrimonas	s__Ventrimonas sp900538475	57.65	1.07	1787465
EHA04675_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	93.25	0.06	2740933
EHA04640_bin.26	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Onthocola_B	s__	89.7	6.13	1275801
EHA01908_bin.5	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_A	g__Aphodousia	s__	99.57	0.39	1726543
EHA04664_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	85.4	2.18	2161390
EHA04634_bin.25	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Onthocola_B	s__	61.57	7.09	1608953
EHA02028_bin.2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquirickettsiella	s__	99.81	0.03	1789497
EHA01903_bin.5	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalitalea	s__	93.4	1.72	1735091
EHA02083_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__Coproplasma sp021202395	93.11	2.2	1855620
EHA01892_bin.22	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A sp900555845	65.26	1.62	884052
EHA01904_bin.2	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Holdemanella	s__Holdemanella porci_A	99.65	1.78	1799086
EHA04641_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	78.88	0.63	2328427
EHA04674_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerobutyricum	s__	55.86	3.75	2326211
EHA04658_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__CAG-274	g__	s__	63.62	8.57	1696075
EHA02082_bin.7	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__	82.89	0.02	1966326
EHA01709_bin.47	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides distasonis	89.99	0.653	3927919
EHA01900_bin.14	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_A	s__	55.92	0.04	1332498
EHA04642_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	54.57	1.55	670126
EHA02084_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ventrimonas	s__	71.12	0.78	1696752
EHA04674_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__CAG-274	g__JAJQCI01	s__	63.94	1.8	1636442
EHA01918_bin.28	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Faecalimonas	s__Faecalimonas umbilicata	63.46	4.34	1816796
EHA04672_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__RGIG1681	s__	97.85	1.27	1384335
EHA04672_bin.11	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Caccocola	s__	72.69	2.37	2182528
EHA04647_bin.20	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__UBA3637	g__UBA7488	s__	84.81	1.27	1100402
EHA01891_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Fournierella	s__Fournierella massiliensis	56.05	0.64	1629755
EHA04665_bin.3	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomethylophilaceae	g__UBA71	s__	97.47	1.98	1664305
EHA01922_bin.34	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina	s__Sarcina perfringens	52.41	6.99	908458
EHA02273_bin.4	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Dietzia	s__Dietzia timorensis	55.58	0.84	2104199
